state,state_code,serial_no,blood_bank_name,address,phone,email,category,is_available,total_units,stock_O_pos,stock_O_neg,stock_A_pos,stock_A_neg,stock_B_pos,stock_B_neg,stock_AB_pos,stock_AB_neg,raw_availability,last_updated,type,scraped_at
Kerala,32,3,Mosc Medical Collage   Hospital,"Medical College Road, PO kolencherry, , , KOLENCHERY, Ernakulam, Kerala",9446209323,bbank@moscmm.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 15:45:42,Blood Bank,2026-04-07T19:24:36.401134
Kerala,32,4,Kerala Institute Of Medical Sciences,"Anayara P.O,, , Trivandrum, Thiruvananthapuram, Kerala",0471-3042039,bloodbank.tvm@kimsglobal.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 14:58:02,Blood Bank,2026-04-07T19:24:36.401143
Kerala,32,5,Sree Gokulam Medical College And Research Foundation,"Aalamthara - Bhoothamadakki Road, Venjaramoodu, , , Trivandrum, Thiruvananthapuram, Kerala",9746600390,bbsgmc@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 14:47:10,Blood Bank,2026-04-07T19:24:36.401152
Kerala,32,6,K M C T Hospital Blood Bank,"Manassery P.O, Mukkam,, , Kozhikode, Kozhikode, Kerala",8589938545,drbenzypaul@gmail.com,Private,True,14,3,1,2,1,3,2,2,0,"Available, B-Ve:2, O+Ve:3, A-Ve:1, A+Ve:2, AB+Ve:2, O-Ve:1, B+Ve:3",2026-04-07 14:43:09,Blood Bank,2026-04-07T19:24:36.401163
Kerala,32,7,District Hospital Kollam,"Government District Hospital, Kollam, Kerala, , kollam, Kollam, Kerala",9567766043,bbdhklm@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:44:52,Blood Bank,2026-04-07T19:24:36.401171
Kerala,32,8,Emc Hospital,"Near Seethi Haji Bridge, Edavanna, , Malappuram, Kerala",9745893368,emchospitaledv@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:42:22,BSU,2026-04-07T19:24:36.401180
Kerala,32,9,St. Josephs Hospital Choondal,"Josephs Hospital Choondal, Thrissur, Kerala, India, , Thrissur, Thrissur, Kerala",8606433834,stjosephlab21@gmail.com,Charitable/Vol,True,1,0,0,0,0,1,0,0,0,"Available, B+Ve:1",2026-04-07 12:35:58,Blood Bank,2026-04-07T19:24:36.401188
Kerala,32,10,Christian Mission Hospital Pandalam,"SH 1, Pandalam, , , Pandalam, Pathanamthitta, Kerala",8547795194,cmlabpandalam@gmail.com,Private,True,30,10,1,6,2,8,1,2,0,"Available, A-Ve:2, O+Ve:10, B-Ve:1, AB+Ve:2, A+Ve:6, B+Ve:8, O-Ve:1",2026-04-07 12:09:56,Blood Bank,2026-04-07T19:24:36.401200
Kerala,32,11,Medical Trust Hospital Ltd,"M/s. Medical Trust Hospital Ltd, M.G Road, Cochin, Ernakulam, , Kochi, Ernakulam, Kerala",7403551392,bloodbank@medicaltrusthospital.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:01:36,Blood Bank,2026-04-07T19:24:36.401208
Kerala,32,12,"District Hospital, Manathavady","Hospital Rd, Thazhe Angadi, , Manathavadi, Wayanad, Kerala",9947793272,bloodbankmntdy@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 11:44:50,Blood Bank,2026-04-07T19:24:36.401216
Kerala,32,13,Carmel Hospital,"Ashokapuram, Alwaye, , Ernakulam, Ernakulam, Kerala",9544176400,carmelhospitalbb@gmail.com,Charitable/Vol,True,15,7,0,4,0,4,0,0,0,"Available, O+Ve:7, B+Ve:4, A+Ve:4",2026-04-07 11:33:31,Blood Bank,2026-04-07T19:24:36.401225
Kerala,32,14,Morning Star Blood Bank,"Morning star medicalcentre, Nazrathhill, Adimaly, Idukki, Kerala, Adimaly, Idukki, Kerala",8590493791,morningstarbb@yahoo.com,Charitable/Vol,True,26,11,1,10,1,2,0,1,0,"Available, AB+Ve:1, B+Ve:2, O+Ve:11, A+Ve:10, A-Ve:1, O-Ve:1",2026-04-07 11:23:16,Blood Bank,2026-04-07T19:24:36.401237
Kerala,32,15,Blood Centre Govt Medical Hospital Kozhikode,"Govt. medical hospital kozhikode, , Kozhikode, Kozhikode, Kerala",04952350349,bloodbankmchcalicut@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 11:18:45,Blood Bank,2026-04-07T19:24:36.401246
Kerala,32,16,Velankanni Matha Hospital Blood Bank,"Velankanni Matha Hospital Pvt. Ltd. Building No X/387  N, Th, , Ettumanoor, Kottayam, Kerala",9745033700,sylviasyriac@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 11:15:44,Blood Bank,2026-04-07T19:24:36.401253
Kerala,32,17,Caritas Hospital Blood Bank,"Caritas Hospital Blood Bank, Thellakom PO,, , Kottayam, Kottayam, Kerala",9497713505,caritasbloodbank@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 11:02:52,Blood Bank,2026-04-07T19:24:36.401260
Kerala,32,18,Cimar The Women'S Hospital,"Kanimangalam, , KANIMANGALAM, Thrissur, Kerala",8129736267,bloodbank.tcr@cimarindia.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:58:17,BSU,2026-04-07T19:24:36.401267
Kerala,32,19,Cimar-The Women'S Hospital (A Unit Of Edappal Hospital Pvt. Ltd.),"Kanimangalam, , , Thrissur, Kerala",8129736267,bloodbank.tcr@cimarindia.org,Private,True,15,5,1,4,0,4,0,1,0,"Available, B+Ve:4, A+Ve:4, O+Ve:5, AB+Ve:1, O-Ve:1",2026-04-07 10:55:36,Blood Bank,2026-04-07T19:24:36.401276
Kerala,32,20,Sara Memorial Medical Laboratory And Blood Centre,"Fort Road, , , Kannur, Kerala",9895132054,ashishoommen85@gmail.com,Private,True,1,0,0,1,0,0,0,0,0,"Available, A+Ve:1",2026-04-07 10:36:25,Blood Bank,2026-04-07T19:24:36.401284
Kerala,32,21,Chazhikattu Hospital Blood Bank,"Thodupuzha Town Road, Thodupuzha, , , Idukki, Idukki, Kerala",9526384653,bloodbank@chazhikattuhospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:35:30,Blood Bank,2026-04-07T19:24:36.401291
Kerala,32,22,Marian Medical Centre Blood Centre,"Arunapuram, Pala, , Pala, Kottayam, Kerala",8289855691,mmcbloodbank555@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:27:52,Blood Bank,2026-04-07T19:24:36.401300
Kerala,32,23,Sree Uthradom Thirunal Hospital,"Pattom, , Nedumangad, Thiruvananthapuram, Kerala",9745588195,sutlab@sutpattom.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:26:38,Blood Bank,2026-04-07T19:24:36.401307
Kerala,32,24,Kimsat Hospital,"KIMSAT HOSPITAL ,GOVINDAMANGALAM,KADAKKAL P.O., , Kollam, Kollam, Kerala",9846211192,shinaskhan147@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:26:37,Blood Bank,2026-04-07T19:24:36.401314
Kerala,32,25,Samaritan Medical Care Association,"Pazhanganad, Kizhakambalam, , , Ernakulam, Ernakulam, Kerala",9447508859,samaritanmcabb@gmail.com,Private,True,31,14,0,8,0,8,0,1,0,"Available, B+Ve:8, AB+Ve:1, O+Ve:14, A+Ve:8",2026-04-07 10:25:19,Blood Bank,2026-04-07T19:24:36.401324
Kerala,32,26,Pushpagiri Medical College Blood Centre,"Pushpagiri Medical college blood bank, Thiruvalla, Pathanamt, , Thiruvalla, Pathanamthitta, Kerala",9744740372,ihbt@pushpagiri.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:18:29,Blood Bank,2026-04-07T19:24:36.401332
Kerala,32,27,Muvattupuzha Cooperative Super Speciality Hospital  And Research Centre,"Near Chalikkadavu Bridge One Way Junction, , Muvattupuzha, Ernakulam, Kerala",9745271596,mcsshospital@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:15:13,BSU,2026-04-07T19:24:36.401340
Kerala,32,28,Mary Queens Mission Hospital,"Palampra P.O., Kanjirapally, , , Kottayam, Kottayam, Kerala",04828-201300,office@maryqueenshospital.org,Private,True,31,6,3,8,1,8,3,2,0,"Available, O+Ve:6, A+Ve:8, A-Ve:1, AB+Ve:2, B-Ve:3, O-Ve:3, B+Ve:8",2026-04-07 09:58:40,Blood Bank,2026-04-07T19:24:36.401351
Kerala,32,29,Taluk Head Quarters Hospital Kottarakkara,"NH744, Kottarakkara, Taluk head Quarters Hospital, Kottarakk, , Kottakkara, Kollam, Kerala",9495703827,bbktra@gmail.com,Govt.,True,5,1,0,3,0,0,1,0,0,"Available, O+Ve:1, B-Ve:1, A+Ve:3",2026-04-07 09:57:24,Blood Bank,2026-04-07T19:24:36.401359
Kerala,32,30,"Alphonsa Hospital, Murikkassery","Alphonsa Hospital., Murickassery po. Murickasery. Idukki(dist), Murikkassery, Idukki, Kerala",9497232451,alphonsamkybloodbank@gmail.com,Charitable/Vol,True,1,0,0,1,0,0,0,0,0,"Available, A+Ve:1",2026-04-07 09:56:16,Blood Bank,2026-04-07T19:24:36.401369
Kerala,32,31,Lakeshore Hospital And Research Centre Ltd,"Lakeshore hospital& research centre Ltd, , Ernakulam, Ernakulam, Kerala",9809769161,lhrcbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:55:16,Blood Bank,2026-04-07T19:24:36.401376
Kerala,32,32,Iqraa Hospital Kottakkunnu,"Sulthan Bathery, , , Wayanad, Kerala",8086394404,wayanadlab@iqraahospital.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:54:33,BSU,2026-04-07T19:24:36.401383
Kerala,32,33,General Hospital Thalassery,"GOVERNMENT GENERAL HOSPITAL,THALASSERY,KANNUR,KERALA-670101, , Kannur, Kannur, Kerala",9544117722,bbghtly@gmai.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:52:18,Blood Bank,2026-04-07T19:24:36.401390
Kerala,32,34,Josgiri Hospital Blood Centre Kannur,"JOSGIRI HOSPITAL , THALASSERY , KANNUR, , , THALASSERY, Kannur, Kerala",9605717618,josgirilab@gmail.com,Charitable/Vol,True,17,6,2,4,0,2,2,1,0,"Available, A+Ve:4, B-Ve:2, O+Ve:6, B+Ve:2, O-Ve:2, AB+Ve:1",2026-04-07 09:51:35,Blood Bank,2026-04-07T19:24:36.401399
Kerala,32,35,Mar Baselius Medical Mission Hospital,"NH49, Near Post office, Kothamangalam, , KOTHAMANGALAM, Ernakulam, Kerala",7639460985,mbmmbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:49:20,Blood Bank,2026-04-07T19:24:36.401408
Kerala,32,36,District Hospital Kannur Blood Centre,"ayikkara road ,kannur, , Kannur, Kannur, Kerala",9446395351,bbdhkannur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:48:09,Blood Bank,2026-04-07T19:24:36.401415
Kerala,32,37,Fellowship Mission Hospital Blood Centre,"Vellikkara, Kumbanad, Thiruvalla,, , Pathanamthitta, Pathanamthitta, Kerala",9495204150,fellowshiphosp@hotmail.com,Private,True,7,0,1,4,0,2,0,0,0,"Available, O-Ve:1, B+Ve:2, A+Ve:4",2026-04-07 09:42:31,Blood Bank,2026-04-07T19:24:36.401423
Kerala,32,38,Kims Al Shifa  Blood Centre,"KIMS ALSHIFA HEALTHCARE PVT.LTD, Ooty Road Perinthalmanna, , Malappuram, Malappuram, Kerala",9916036604,bb.kas@alshifahospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:37:41,Blood Bank,2026-04-07T19:24:36.401431
Kerala,32,39,St Johns Hospital,"Kattappana South P.O,, Idukki District, Idukki, Idukki, Kerala",9446137436,mail@stjohns.co.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:35:43,Blood Bank,2026-04-07T19:24:36.401438
Kerala,32,40,General Hospital Alappuzha,"Ambalappuzha, , alappuzha, Alappuzha, Kerala",8907777246,ghalappuzhabloodcentre@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:35:38,Blood Bank,2026-04-07T19:24:36.401445
Kerala,32,41,Ananthapuri Hospital And Research Institute,"NH Bypass, Chacka,, , Trivandrum,, Thiruvananthapuram, Kerala",9037629514,ahribbank2005@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:29:31,Blood Bank,2026-04-07T19:24:36.401453
Kerala,32,42,Modern Hospital Charities Blood Bank,"MODERN HOSPITAL CHARITIES BLOOD BANK, MODERN HOSPITAL COMPLE, , KODUNGALLUR, Thrissur, Kerala",8156984639,charities@modernhospital.com,Charitable/Vol,True,14,4,0,3,1,5,1,0,0,"Available, B+Ve:5, A-Ve:1, O+Ve:4, B-Ve:1, A+Ve:3",2026-04-07 09:29:08,Blood Bank,2026-04-07T19:24:36.401463
Kerala,32,43,Palakkad Blood Centre,"1st Floor, Soorya Enclave, Opposite Palat Hospital,  Civil S, , Palakkad, Palakkad, Kerala",0491-2505066,palakkadbloodbank2003@gmail.com,Private,True,2,0,0,1,0,1,0,0,0,"Available, B+Ve:1, A+Ve:1",2026-04-07 09:27:53,Blood Bank,2026-04-07T19:24:36.401471
Kerala,32,44,Iqraa Hospital Blood Bank,"Malaparambu, Calicut, Kerala, , Malaparamba, Kozhikode, Kerala",04952379199,bloodbank@iqraahospital.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:24:46,Blood Bank,2026-04-07T19:24:36.401479
Kerala,32,45,The Badagara Sahakarana Asupathri,"THE BADAGARA SAHAKARANA ASUPATHRI LTD NO. D.2411, , Vatakara, Kozhikode, Kerala",04962520621,sahakaranavtk@yahoo.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:23:18,Blood Bank,2026-04-07T19:24:36.401486
Kerala,32,46,"Welcare Hospital Blood Centre, Vyttila","Building no 865/1-10, SA Road, Vyttila, , Kochi, Ernakulam, Kerala",8590104522,bloodbank@welcarehospital.net,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:22:23,Blood Bank,2026-04-07T19:24:36.401494
Kerala,32,47,Mother Care Hospital Blood Centre,"Vattambalam, Kumaramputhur P.O, Mannarkkad, , , MANNARKKAD, Palakkad, Kerala",8089783335,bloodbank@mothercare.org.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:20:54,Blood Bank,2026-04-07T19:24:36.401502
Kerala,32,48,Malabar Institute Of Medical Sciences,"Mini By-pass Road, Govindapuram, , , Kozhikode, Kozhikode, Kerala",9947191523,bloodbank.mimscalicut@asterhospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:20:27,Blood Bank,2026-04-07T19:24:36.401510
Kerala,32,49,Jubilee Memorial Hospital Blood Centre,"27-3178, Meads Lane, Palayam, , Thiruvananthapuram, Thiruvananthapuram, Kerala",9895541702,jmhbloodcentre@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:18:27,Blood Bank,2026-04-07T19:24:36.401517
Kerala,32,50,Bharath Charitable Hospital Society,"Azad Lane, , , Kottayam, Kottayam, Kerala",9847058270,bharathbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:17:32,Blood Bank,2026-04-07T19:24:36.401524
Kerala,32,51,"Thqh,Thaliparamba Bsu","Karimbam, , , Kannur, Kerala",9496403870,-,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:14:09,BSU,2026-04-07T19:24:36.401531
Kerala,32,52,St James Hospital Chalakudy,"St James Hospital,Chalakudy,Old Highway Thrissur, , Chalakudy, Thrissur, Kerala",9744398911,office@stjameshospital.co.in,Private,True,3,0,0,1,0,1,0,1,0,"Available, A+Ve:1, AB+Ve:1, B+Ve:1",2026-04-07 09:13:46,Blood Bank,2026-04-07T19:24:36.401540
Kerala,32,53,I.M.A Blood Bank Complex And Research Centre,"Padukkad Road, Mannumkad, Ramavarmapuram P.O., , Thrissur, Thrissur, Kerala",9495466264,imabloodbanktsr@gmail.com,Charitable/Vol,True,4,4,0,0,0,0,0,0,0,"Available, O+Ve:4",2026-04-07 09:12:56,Blood Bank,2026-04-07T19:24:36.401547
Kerala,32,54,S K Hospital,"39/461 Blood Centre Block Edappazhinji , , Thiruvananthapuram, Thiruvananthapuram, Kerala",9633767457,skbloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:10:47,Blood Bank,2026-04-07T19:24:36.401555
Kerala,32,55,Sri Ramakrishna Ashram Charitable Hospital Blood Centre,"SRI RAMAKRISHNA ASHRAMA CHARITABLE HOSPITAL SASTHAMANGALAM P, , Thiruvananthapuram, Thiruvananthapuram, Kerala",9745331808,srkachbb@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:09:17,Blood Bank,2026-04-07T19:24:36.401563
Kerala,32,56,General Hospital Blood Centre Thrissur,"Round East, , THRISSUR, Thrissur, Kerala",8281006383,bloodbankdhthrissur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:08:38,Blood Bank,2026-04-07T19:24:36.401570
Kerala,32,57,Thrikkakara Municipal Co Operative Hospital,"Airport Rd, near Collectorate , Kakkanad, Thrikkakara, , Ernakulam, Kerala",6282913336,tmchbloodcenter@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:07:51,Blood Bank,2026-04-07T19:24:36.401577
Kerala,32,58,"Indo American Hospital, Brainandspine Centre","Chemmanakary, Akkarappadam P.O, Vaikom, , , Kottayam, Kottayam, Kerala",04829-217800,info@indoamericanhospital.in,Charitable/Vol,True,10,0,0,0,0,10,0,0,0,"Available, B+Ve:10",2026-04-07 09:04:07,Blood Bank,2026-04-07T19:24:36.401585
Kerala,32,59,G G Blood Centre,"MURINJAPALAM,MEDICAL COLLEGE .P.O,THIRUVANANATHAPURAM,KERALA, , Thiruvananthapuram, Thiruvananthapuram, Kerala",9600098906,bloodbank.gghospital@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 09:03:43,Blood Bank,2026-04-07T19:24:36.401592
Kerala,32,60,Noor Institute Of Medical Specialities Pvt. Ltd.,"Kalikavu Road, Wandoor, Vaniyambalam, , Malappuram, Kerala",8330899828,lab.nimshospital@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:59:10,BSU,2026-04-07T19:24:36.401599
Kerala,32,61,National Hospital Blood Centre,"National Hospital, Indira Gandhi Road, Thazhekkod, Kozhikode, Kozhikode, Kozhikode, Kerala",9742594811,reshmak9894@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:55:13,Blood Bank,2026-04-07T19:24:36.401607
Kerala,32,62,Malabar Institute Of Medical Sciences Ltd,"Areekode, , , Malappuram, Kerala",9745180208,praju.parappuath@asterhospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:54:32,BSU,2026-04-07T19:24:36.401614
Kerala,32,63,Korambayil Blood Bank,"KORAMBAYIL HOSPITAL, MALAPPURAM MANJERI, , Manjeri, Malappuram, Kerala",9947034626,kmhbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:49:54,Blood Bank,2026-04-07T19:24:36.401622
Kerala,32,64,Holy Family Hospital,"Holy Family Hospital, Muthalakodam, Thodupuzha , Kerala, India, Thodupuzha , Idukki, Kerala",9447189606,hfhbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:42:09,Blood Bank,2026-04-07T19:24:36.401628
Kerala,32,65,Kozhikode District Co - Operative Hospital,"Near Mini Bypass Road, Eranhipaalam, , , Eranhipalam, Kozhikode, Kerala",0944232377,kdchbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:40:00,Blood Bank,2026-04-07T19:24:36.401636
Kerala,32,66,Immaculate Heart Of Mary Hospital Blood Centre,"Bharananganam Kottayam, , Bharananganam, Kottayam, Kerala",9495443966,aliceousephparampil@gmail.com,Charitable/Vol,True,5,0,2,0,0,2,1,0,0,"Available, B+Ve:2, B-Ve:1, O-Ve:2",2026-04-07 08:39:16,Blood Bank,2026-04-07T19:24:36.401644
Kerala,32,67,Nirmala Hospital,"Wayanad Road, Marikunnu, Vellimadukunnu, , , Marrikunnu, Kozhikode, Kerala",9947047335,lab.nirmalahospital@gmail.com,Private,True,9,2,0,4,0,3,0,0,0,"Available, B+Ve:3, A+Ve:4, O+Ve:2",2026-04-07 08:38:34,Blood Bank,2026-04-07T19:24:36.401653
Kerala,32,68,Metromed International Cardiac Centre,"Thondayad Bypass Road, Guruvayur Appan College PO, , Kozhikode, Kerala",703478559,micc.bloodbank@gmail.com,Private,True,13,4,0,4,1,0,0,4,0,"Available, AB+Ve:4, A-Ve:1, A+Ve:4, O+Ve:4",2026-04-07 08:38:11,Blood Bank,2026-04-07T19:24:36.401661
Kerala,32,69,Adlux Medicity And Convention Centre Pvt Ltd.,"Cable Junction, Karukutty PO, Angamaly,, BLOCK NO.3, FIRST FLOOR, APOLLO ADLUX HOSPITAL, Ernakulam, Ernakulam, Kerala",9544905557,adluxmedicity@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:38:11,Blood Bank,2026-04-07T19:24:36.401670
Kerala,32,70,Taluk Head Quarters Hospital Karunagappally,"BLOOD STORAGE UNIT, THQH Karunagappally, , karunagappally, Kollam, Kerala",9961363913,labthqhkply@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:35:54,BSU,2026-04-07T19:24:36.401677
Kerala,32,71,Kodakara Santhi Hospital Private Ltd Bsu,"Kodakara Santhi Hospital Private Ltd,Kodakara P.O, Thrissur, , Kodakara, Thrissur, Kerala",7025950401,lab@kodakarasanthihospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:34:40,BSU,2026-04-07T19:24:36.401684
Kerala,32,72,Travancore Medical College Hospital Blood Bank Kollam,"NO. T P.XV/921,Mylapore,kollam, , Kollam, Kollam, Kerala",8050382440,bloodbank@tmc.ac.in,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:31:40,Blood Bank,2026-04-07T19:24:36.401691
Kerala,32,73,Nadakkavil Hospital,"Perinthalmanna Road, Valanchery, , Malappuram, Kerala",9072655103,nkhbloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:31:25,Blood Bank,2026-04-07T19:24:36.401699
Kerala,32,74,Nirmala Medical Center,"The  Secretary,Nirmala Medical Centre, Kizhakkekara,Muvattupuzha, Muvattupuzha, Ernakulam, Kerala",7560853290,nmcbloodbank@yahoo.com,Charitable/Vol,True,12,3,0,4,3,2,0,0,0,"Available, B+Ve:2, A-Ve:3, O+Ve:3, A+Ve:4",2026-04-07 08:30:29,Blood Bank,2026-04-07T19:24:36.401708
Kerala,32,75,"Dr Somervell Memorial Csi Medical College And Hospital, Karakonam","Dr.S.M.C.S.I Medical College & Hospital Karakonam P.O Thiruv, , Trivandrum, Thiruvananthapuram, Kerala",9447144959,bloodbanksmcsi@gmail.com,Charitable/Vol,True,3,0,1,0,0,2,0,0,0,"Available, B+Ve:2, O-Ve:1",2026-04-07 08:29:55,Blood Bank,2026-04-07T19:24:36.401716
Kerala,32,76,District Hospital Vatakara,"Kozhikode, Kerala, , Vatakara, Kozhikode, Kerala",8848903316,dhbloodbankvtk@gmail.com,Govt.,True,20,5,3,6,0,5,0,0,1,"Available, A+Ve:6, AB-Ve:1, O-Ve:3, B+Ve:5, O+Ve:5",2026-04-07 08:23:33,Blood Bank,2026-04-07T19:24:36.401725
Kerala,32,77,Ahalia Hospital,"Kanal Pirivu, , Palakkad, Palakkad, Kerala",9400214146,bloodbank@ahalia.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:23:32,Blood Bank,2026-04-07T19:24:36.401733
Kerala,32,78,Lifeline Super Specialty Hospital,"14th Mile, Melood P.O, Adoor,, , Pathanamthitta, Pathanamthitta, Kerala",04734-223377,bloodbank@lifelinehospitalkerala.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:22:26,Blood Bank,2026-04-07T19:24:36.401742
Kerala,32,79,Dhanya Mission Hospital Potta,"The Administrator, M/s Dhanya Mission Hospital, D. No. 11/222, Potta P.O., , Thrissur, Thrissur, Kerala",9847897411,dmhpottalab@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:21:25,BSU,2026-04-07T19:24:36.401749
Kerala,32,80,Indira Gandhi Cooperative Hospital,"Manjodi, Thalassery, , Kannur, Kerala",9747400411,igchlab@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:21:21,BSU,2026-04-07T19:24:36.401756
Kerala,32,81,Govt.District Hospital Blood Centre,"Govt.District Hospital, Nilambur, Malappuram, Kerala, , Nilambur, Malappuram, Kerala",9495207049,bcdhnilambur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:20:54,Blood Bank,2026-04-07T19:24:36.401763
Kerala,32,82,Ima Blood Bank Society Thodupuzha,"I.M.A.Blood Bank, VII/479A, IMA House, Thodupuzha, Idukki Di, , Idukki, Idukki, Kerala",9447217385,imabbthodupuzha@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:20:18,Blood Bank,2026-04-07T19:24:36.401780
Kerala,32,83,Meitra Blood Centre,"Karaparamba-Kunduparamba Minibypass Road,  Edakkad (P.O), , Kozhikode, Kozhikode, Kerala",9447516121,anu.t@meitra.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:15:33,Blood Bank,2026-04-07T19:24:36.401787
